repo_name,repo_owner,git_url,api_base_url,source_type,access_token,lang,commits,defective
factual,cmacmackin,https://github.com/cmacmackin/factual,http://api.github.com,github_repo,,Fortran,,
fortran-kmeans,Eroica-cpp,https://github.com/Eroica-cpp/fortran-kmeans,http://api.github.com,github_repo,,Fortran,,
dns,mt5555,https://github.com/mt5555/dns,http://api.github.com,github_repo,,Fortran,,
sosie,brodeau,https://github.com/brodeau/sosie,http://api.github.com,github_repo,,Fortran,,
cedar,cedar-framework,https://github.com/cedar-framework/cedar,http://api.github.com,github_repo,,Fortran,,
rpn-calc-fortran,scivision,https://github.com/scivision/rpn-calc-fortran,http://api.github.com,github_repo,,Fortran,,
for90-mom2,jmakitalo,https://github.com/jmakitalo/for90-mom2,http://api.github.com,github_repo,,Fortran,,
HARP_Opt,NREL,https://github.com/NREL/HARP_Opt,http://api.github.com,github_repo,,Fortran,,
lcmap-change-detection-c,USGS-EROS,https://github.com/USGS-EROS/lcmap-change-detection-c,http://api.github.com,github_repo,,Fortran,,
pyavl,pankajp,https://github.com/pankajp/pyavl,http://api.github.com,github_repo,,Fortran,,
ifeffit,newville,https://github.com/newville/ifeffit,http://api.github.com,github_repo,,Fortran,,
feff85exafs,xraypy,https://github.com/xraypy/feff85exafs,http://api.github.com,github_repo,,Fortran,,
ce-tddft,dceresoli,https://github.com/dceresoli/ce-tddft,http://api.github.com,github_repo,,Fortran,,
UCLCHEM,uclchem,https://github.com/uclchem/UCLCHEM,http://api.github.com,github_repo,,Fortran,,
FTeikPy,keurfonluu,https://github.com/keurfonluu/FTeikPy,http://api.github.com,github_repo,,Fortran,,
gt-swt,arnoldrobbins,https://github.com/arnoldrobbins/gt-swt,http://api.github.com,github_repo,,Fortran,,
DART,NCAR,https://github.com/NCAR/DART,http://api.github.com,github_repo,,Fortran,,
RegCM,ictp-esp,https://github.com/ictp-esp/RegCM,http://api.github.com,github_repo,,Fortran,,
contrib-snufflings,pyrocko,https://github.com/pyrocko/contrib-snufflings,http://api.github.com,github_repo,,Fortran,,
shabaka,omhafez,https://github.com/omhafez/shabaka,http://api.github.com,github_repo,,Fortran,,
mercury6_binary,rsmullen,https://github.com/rsmullen/mercury6_binary,http://api.github.com,github_repo,,Fortran,,
calypso,geodynamics,https://github.com/geodynamics/calypso,http://api.github.com,github_repo,,Fortran,,
VARDEN,BoxLib-Codes,https://github.com/BoxLib-Codes/VARDEN,http://api.github.com,github_repo,,Fortran,,
classic,clawpack,https://github.com/clawpack/classic,http://api.github.com,github_repo,,Fortran,,
Nbody6,nbodyx,https://github.com/nbodyx/Nbody6,http://api.github.com,github_repo,,Fortran,,
uclales,uclales,https://github.com/uclales/uclales,http://api.github.com,github_repo,,Fortran,,
fortran_oo,pletzer,https://github.com/pletzer/fortran_oo,http://api.github.com,github_repo,,Fortran,,
GEM,ychen38,https://github.com/ychen38/GEM,http://api.github.com,github_repo,,Fortran,,
FLOw,szaghi,https://github.com/szaghi/FLOw,http://api.github.com,github_repo,,Fortran,,
mamba,shortlab,https://github.com/shortlab/mamba,http://api.github.com,github_repo,,Fortran,,
vtkmofo,porteri,https://github.com/porteri/vtkmofo,http://api.github.com,github_repo,,Fortran,,
DangerousSnake,dangeroussnake,https://github.com/dangeroussnake/DangerousSnake,http://api.github.com,github_repo,,Fortran,,
postg,aoterodelaroza,https://github.com/aoterodelaroza/postg,http://api.github.com,github_repo,,Fortran,,
scalapackfx,dftbplus,https://github.com/dftbplus/scalapackfx,http://api.github.com,github_repo,,Fortran,,
SIS2,NOAA-GFDL,https://github.com/NOAA-GFDL/SIS2,http://api.github.com,github_repo,,Fortran,,
MPMD-with-Coarray-Fortran-Load-Balancing-Example-Program,MichaelSiehl,https://github.com/MichaelSiehl/MPMD-with-Coarray-Fortran-Load-Balancing-Example-Program,http://api.github.com,github_repo,,Fortran,,
molscat,molscat,https://github.com/molscat/molscat,http://api.github.com,github_repo,,Fortran,,
tenstream,tenstream,https://github.com/tenstream/tenstream,http://api.github.com,github_repo,,Fortran,,
GenASiS_Mathematics,GenASiS,https://github.com/GenASiS/GenASiS_Mathematics,http://api.github.com,github_repo,,Fortran,,
pydrus,raoulcollenteur,https://github.com/raoulcollenteur/pydrus,http://api.github.com,github_repo,,Fortran,,
abaqusPy,youngung,https://github.com/youngung/abaqusPy,http://api.github.com,github_repo,,Fortran,,
unstructured-finite-volume,komahanb,https://github.com/komahanb/unstructured-finite-volume,http://api.github.com,github_repo,,Fortran,,
eiscor,eiscor,https://github.com/eiscor/eiscor,http://api.github.com,github_repo,,Fortran,,
GITM,aaronjridley,https://github.com/aaronjridley/GITM,http://api.github.com,github_repo,,Fortran,,
speedy.f90,samhatfield,https://github.com/samhatfield/speedy.f90,http://api.github.com,github_repo,,Fortran,,
ParallelForest,bert9bert,https://github.com/bert9bert/ParallelForest,http://api.github.com,github_repo,,Fortran,,
hdf5-feedstock,conda-forge,https://github.com/conda-forge/hdf5-feedstock,http://api.github.com,github_repo,,Fortran,,
PelePhysics,AMReX-Combustion,https://github.com/AMReX-Combustion/PelePhysics,http://api.github.com,github_repo,,Fortran,,
woptic,woptic,https://github.com/woptic/woptic,http://api.github.com,github_repo,,Fortran,,
multifluids,FluidityProject,https://github.com/FluidityProject/multifluids,http://api.github.com,github_repo,,Fortran,,
kpp,barronh,https://github.com/barronh/kpp,http://api.github.com,github_repo,,Fortran,,
applied_math,dcelisgarza,https://github.com/dcelisgarza/applied_math,http://api.github.com,github_repo,,Fortran,,
Nek5000-deprecated,Nek5000-deprecated,https://github.com/Nek5000-deprecated/Nek5000-deprecated,http://api.github.com,github_repo,,Fortran,,
dataset1d,perrette,https://github.com/perrette/dataset1d,http://api.github.com,github_repo,,Fortran,,
LevelSetFortran,musheen,https://github.com/musheen/LevelSetFortran,http://api.github.com,github_repo,,Fortran,,
LLEA,helgee,https://github.com/helgee/LLEA,http://api.github.com,github_repo,,Fortran,,
HMcode,alexander-mead,https://github.com/alexander-mead/HMcode,http://api.github.com,github_repo,,Fortran,,
ADGA,AbinitioDGA,https://github.com/AbinitioDGA/ADGA,http://api.github.com,github_repo,,Fortran,,
ZstdFortranLib,zbeekman,https://github.com/zbeekman/ZstdFortranLib,http://api.github.com,github_repo,,Fortran,,
fortran_quaternion,pdebuyl,https://github.com/pdebuyl/fortran_quaternion,http://api.github.com,github_repo,,Fortran,,
optionsf90,cngilbreth,https://github.com/cngilbreth/optionsf90,http://api.github.com,github_repo,,Fortran,,
elk-w90-improved,rohkeaID,https://github.com/rohkeaID/elk-w90-improved,http://api.github.com,github_repo,,Fortran,,
pflotran,pflotran,https://github.com/pflotran/pflotran,http://api.github.com,github_repo,,Fortran,,
LETFT,PengLiPK,https://github.com/PengLiPK/LETFT,http://api.github.com,github_repo,,Fortran,,
IHPCSS_Coding_challenge_2019,capellil,https://github.com/capellil/IHPCSS_Coding_challenge_2019,http://api.github.com,github_repo,,Fortran,,
wien2wannier,wien2wannier,https://github.com/wien2wannier/wien2wannier,http://api.github.com,github_repo,,Fortran,,
seisloc,speedshi,https://github.com/speedshi/seisloc,http://api.github.com,github_repo,,Fortran,,
hazel2,aasensio,https://github.com/aasensio/hazel2,http://api.github.com,github_repo,,Fortran,,
CENS,ManyBodyPhysics,https://github.com/ManyBodyPhysics/CENS,http://api.github.com,github_repo,,Fortran,,
fortranString,bceverly,https://github.com/bceverly/fortranString,http://api.github.com,github_repo,,Fortran,,
matprod,radfordneal,https://github.com/radfordneal/matprod,http://api.github.com,github_repo,,Fortran,,
advanced-parallel-prog,csc-training,https://github.com/csc-training/advanced-parallel-prog,http://api.github.com,github_repo,,Fortran,,
DAzimSurfTomo,Chuanming-Liu,https://github.com/Chuanming-Liu/DAzimSurfTomo,http://api.github.com,github_repo,,Fortran,,
gees,Azrael3000,https://github.com/Azrael3000/gees,http://api.github.com,github_repo,,Fortran,,
ode-openacc,starkiller-astro,https://github.com/starkiller-astro/ode-openacc,http://api.github.com,github_repo,,Fortran,,
clawpack-4.x,clawpack,https://github.com/clawpack/clawpack-4.x,http://api.github.com,github_repo,,Fortran,,
isoft,cmacmackin,https://github.com/cmacmackin/isoft,http://api.github.com,github_repo,,Fortran,,
Grid2Grid,LHEEA,https://github.com/LHEEA/Grid2Grid,http://api.github.com,github_repo,,Fortran,,
Architect,albz,https://github.com/albz/Architect,http://api.github.com,github_repo,,Fortran,,
gs3,alegarra,https://github.com/alegarra/gs3,http://api.github.com,github_repo,,Fortran,,
octave-3.8.2-enable-64-ubuntu-14.04,calaba,https://github.com/calaba/octave-3.8.2-enable-64-ubuntu-14.04,http://api.github.com,github_repo,,Fortran,,
PyLocEQ,amir-allam,https://github.com/amir-allam/PyLocEQ,http://api.github.com,github_repo,,Fortran,,
PyFVS,tharen,https://github.com/tharen/PyFVS,http://api.github.com,github_repo,,Fortran,,
Unit,andreypudov,https://github.com/andreypudov/Unit,http://api.github.com,github_repo,,Fortran,,
diffusion-map,wesbarnett,https://github.com/wesbarnett/diffusion-map,http://api.github.com,github_repo,,Fortran,,
OSM2018,sischei,https://github.com/sischei/OSM2018,http://api.github.com,github_repo,,Fortran,,
Fortran_Davidson,NLESC-JCER,https://github.com/NLESC-JCER/Fortran_Davidson,http://api.github.com,github_repo,,Fortran,,
libsparse,jvdp1,https://github.com/jvdp1/libsparse,http://api.github.com,github_repo,,Fortran,,
SummerSchool2014,fomics,https://github.com/fomics/SummerSchool2014,http://api.github.com,github_repo,,Fortran,,
FEHM,lanl,https://github.com/lanl/FEHM,http://api.github.com,github_repo,,Fortran,,
global-workflow,NOAA-EMC,https://github.com/NOAA-EMC/global-workflow,http://api.github.com,github_repo,,Fortran,,
SeisElastic2D,crewesleo,https://github.com/crewesleo/SeisElastic2D,http://api.github.com,github_repo,,Fortran,,
FASMA-synthesis,MariaTsantaki,https://github.com/MariaTsantaki/FASMA-synthesis,http://api.github.com,github_repo,,Fortran,,
f90getopt,haniibrahim,https://github.com/haniibrahim/f90getopt,http://api.github.com,github_repo,,Fortran,,
feasolver,luogyong,https://github.com/luogyong/feasolver,http://api.github.com,github_repo,,Fortran,,
ConductionFEM,anak-fhv,https://github.com/anak-fhv/ConductionFEM,http://api.github.com,github_repo,,Fortran,,
FLINT,princemahajan,https://github.com/princemahajan/FLINT,http://api.github.com,github_repo,,Fortran,,
snap,metno,https://github.com/metno/snap,http://api.github.com,github_repo,,Fortran,,
FORbID,giacombum,https://github.com/giacombum/FORbID,http://api.github.com,github_repo,,Fortran,,
sfincs,landreman,https://github.com/landreman/sfincs,http://api.github.com,github_repo,,Fortran,,
GGI_TLM,ggiemr,https://github.com/ggiemr/GGI_TLM,http://api.github.com,github_repo,,Fortran,,
deSolve,cran,https://github.com/cran/deSolve,http://api.github.com,github_repo,,Fortran,,
cs498,rauhul,https://github.com/rauhul/cs498,http://api.github.com,github_repo,,Fortran,,
HASTY,szaghi,https://github.com/szaghi/HASTY,http://api.github.com,github_repo,,Fortran,,
fold2Bloch-VASP,rubel75,https://github.com/rubel75/fold2Bloch-VASP,http://api.github.com,github_repo,,Fortran,,
ParaviewPlugins,jrper,https://github.com/jrper/ParaviewPlugins,http://api.github.com,github_repo,,Fortran,,
GFC,DmitryLyakh,https://github.com/DmitryLyakh/GFC,http://api.github.com,github_repo,,Fortran,,
AWOT,nguy,https://github.com/nguy/AWOT,http://api.github.com,github_repo,,Fortran,,
MAOOAM,Climdyn,https://github.com/Climdyn/MAOOAM,http://api.github.com,github_repo,,Fortran,,
EStokTP,PACChem,https://github.com/PACChem/EStokTP,http://api.github.com,github_repo,,Fortran,,
relax,geodynamics,https://github.com/geodynamics/relax,http://api.github.com,github_repo,,Fortran,,
fregex,andreww,https://github.com/andreww/fregex,http://api.github.com,github_repo,,Fortran,,
freeon,FreeON,https://github.com/FreeON/freeon,http://api.github.com,github_repo,,Fortran,,
FSM2,RichardEssery,https://github.com/RichardEssery/FSM2,http://api.github.com,github_repo,,Fortran,,
HORSES2D,juanmanzanero,https://github.com/juanmanzanero/HORSES2D,http://api.github.com,github_repo,,Fortran,,
HOMMEXX,E3SM-Project,https://github.com/E3SM-Project/HOMMEXX,http://api.github.com,github_repo,,Fortran,,
euler2D-kfvs-Fortran2003,truongd8593,https://github.com/truongd8593/euler2D-kfvs-Fortran2003,http://api.github.com,github_repo,,Fortran,,
DMFTtools,aamaricci,https://github.com/aamaricci/DMFTtools,http://api.github.com,github_repo,,Fortran,,
whamp,irfu,https://github.com/irfu/whamp,http://api.github.com,github_repo,,Fortran,,
PararealF90,Parallel-in-Time,https://github.com/Parallel-in-Time/PararealF90,http://api.github.com,github_repo,,Fortran,,
Monte-Carlo-Radiation-Phd,lewisfish,https://github.com/lewisfish/Monte-Carlo-Radiation-Phd,http://api.github.com,github_repo,,Fortran,,
SMFAPAC,mickcollins,https://github.com/mickcollins/SMFAPAC,http://api.github.com,github_repo,,Fortran,,
MAIZSIM,ARS-CSGCL-DT,https://github.com/ARS-CSGCL-DT/MAIZSIM,http://api.github.com,github_repo,,Fortran,,
GMCORE,LASG-GAMIL,https://github.com/LASG-GAMIL/GMCORE,http://api.github.com,github_repo,,Fortran,,
pyfwrd,NoisyLeon,https://github.com/NoisyLeon/pyfwrd,http://api.github.com,github_repo,,Fortran,,
fortranLAB,iurisegtovich,https://github.com/iurisegtovich/fortranLAB,http://api.github.com,github_repo,,Fortran,,
MultiNest,rjw57,https://github.com/rjw57/MultiNest,http://api.github.com,github_repo,,Fortran,,
gabriel,jdonners,https://github.com/jdonners/gabriel,http://api.github.com,github_repo,,Fortran,,
specfem1d,geodynamics,https://github.com/geodynamics/specfem1d,http://api.github.com,github_repo,,Fortran,,
lineclipping-python-fortran,scivision,https://github.com/scivision/lineclipping-python-fortran,http://api.github.com,github_repo,,Fortran,,
wrf-downscaling,ebimodeling,https://github.com/ebimodeling/wrf-downscaling,http://api.github.com,github_repo,,Fortran,,
yajl-fort,nncarlson,https://github.com/nncarlson/yajl-fort,http://api.github.com,github_repo,,Fortran,,
moog,andycasey,https://github.com/andycasey/moog,http://api.github.com,github_repo,,Fortran,,
SimpleMAC,jonkomperda,https://github.com/jonkomperda/SimpleMAC,http://api.github.com,github_repo,,Fortran,,
cfd,sAlexander,https://github.com/sAlexander/cfd,http://api.github.com,github_repo,,Fortran,,
nodalDG,lightd22,https://github.com/lightd22/nodalDG,http://api.github.com,github_repo,,Fortran,,
PsrPopPy,samb8s,https://github.com/samb8s/PsrPopPy,http://api.github.com,github_repo,,Fortran,,
Perplex,davehirsch,https://github.com/davehirsch/Perplex,http://api.github.com,github_repo,,Fortran,,
f08sdl2,interkosmos,https://github.com/interkosmos/f08sdl2,http://api.github.com,github_repo,,Fortran,,
GIEM2G,DarthLaran,https://github.com/DarthLaran/GIEM2G,http://api.github.com,github_repo,,Fortran,,
mineos,geodynamics,https://github.com/geodynamics/mineos,http://api.github.com,github_repo,,Fortran,,
librmn,armnlib,https://github.com/armnlib/librmn,http://api.github.com,github_repo,,Fortran,,
libSUFR,MarcvdSluys,https://github.com/MarcvdSluys/libSUFR,http://api.github.com,github_repo,,Fortran,,
py2f,rjfarmer,https://github.com/rjfarmer/py2f,http://api.github.com,github_repo,,Fortran,,
postlammps,atoms-ufrj,https://github.com/atoms-ufrj/postlammps,http://api.github.com,github_repo,,Fortran,,
fortran-container,dongli,https://github.com/dongli/fortran-container,http://api.github.com,github_repo,,Fortran,,
MC3deconv,akuhara,https://github.com/akuhara/MC3deconv,http://api.github.com,github_repo,,Fortran,,
Coding-Examples,srinathv,https://github.com/srinathv/Coding-Examples,http://api.github.com,github_repo,,Fortran,,
spherepack,jlokimlin,https://github.com/jlokimlin/spherepack,http://api.github.com,github_repo,,Fortran,,
asgs,jasonfleming,https://github.com/jasonfleming/asgs,http://api.github.com,github_repo,,Fortran,,
config_fortran,jannisteunissen,https://github.com/jannisteunissen/config_fortran,http://api.github.com,github_repo,,Fortran,,
CommonModules,hornekyle,https://github.com/hornekyle/CommonModules,http://api.github.com,github_repo,,Fortran,,
XH5For,victorsndvg,https://github.com/victorsndvg/XH5For,http://api.github.com,github_repo,,Fortran,,
f2py-examples,scivision,https://github.com/scivision/f2py-examples,http://api.github.com,github_repo,,Fortran,,
hopr,flexi-framework,https://github.com/flexi-framework/hopr,http://api.github.com,github_repo,,Fortran,,
NICOLE,hsocasnavarro,https://github.com/hsocasnavarro/NICOLE,http://api.github.com,github_repo,,Fortran,,
general-purpose-fortran,urbanjost,https://github.com/urbanjost/general-purpose-fortran,http://api.github.com,github_repo,,Fortran,,
dftatom,certik,https://github.com/certik/dftatom,http://api.github.com,github_repo,,Fortran,,
NormalModes,js1019,https://github.com/js1019/NormalModes,http://api.github.com,github_repo,,Fortran,,
PyBDSF,lofar-astron,https://github.com/lofar-astron/PyBDSF,http://api.github.com,github_repo,,Fortran,,
thermochimica,ORNL-CEES,https://github.com/ORNL-CEES/thermochimica,http://api.github.com,github_repo,,Fortran,,
msise00,space-physics,https://github.com/space-physics/msise00,http://api.github.com,github_repo,,Fortran,,
FMM3D,flatironinstitute,https://github.com/flatironinstitute/FMM3D,http://api.github.com,github_repo,,Fortran,,
auto-07p,auto-07p,https://github.com/auto-07p/auto-07p,http://api.github.com,github_repo,,Fortran,,
ESP-rSource,ESP-rCommunity,https://github.com/ESP-rCommunity/ESP-rSource,http://api.github.com,github_repo,,Fortran,,
mathext,gonum,https://github.com/gonum/mathext,http://api.github.com,github_repo,,Fortran,,
Nemoh,LHEEA,https://github.com/LHEEA/Nemoh,http://api.github.com,github_repo,,Fortran,,
NBODY6,mtrenti,https://github.com/mtrenti/NBODY6,http://api.github.com,github_repo,,Fortran,,
jagurs,jagurs-admin,https://github.com/jagurs-admin/jagurs,http://api.github.com,github_repo,,Fortran,,
IRI2016,space-physics,https://github.com/space-physics/IRI2016,http://api.github.com,github_repo,,Fortran,,
Taxila-LBM,ecoon,https://github.com/ecoon/Taxila-LBM,http://api.github.com,github_repo,,Fortran,,
BPEM,DwyaneChou,https://github.com/DwyaneChou/BPEM,http://api.github.com,github_repo,,Fortran,,
fhash,jl2922,https://github.com/jl2922/fhash,http://api.github.com,github_repo,,Fortran,,
flibcpp,swig-fortran,https://github.com/swig-fortran/flibcpp,http://api.github.com,github_repo,,Fortran,,
iap-cgfd-adv-cases,dongli,https://github.com/dongli/iap-cgfd-adv-cases,http://api.github.com,github_repo,,Fortran,,
WOFOST,ajwdewit,https://github.com/ajwdewit/WOFOST,http://api.github.com,github_repo,,Fortran,,
defmod-swpc,Chunfang,https://github.com/Chunfang/defmod-swpc,http://api.github.com,github_repo,,Fortran,,
gFTL,Goddard-Fortran-Ecosystem,https://github.com/Goddard-Fortran-Ecosystem/gFTL,http://api.github.com,github_repo,,Fortran,,
FoXy,Fortran-FOSS-Programmers,https://github.com/Fortran-FOSS-Programmers/FoXy,http://api.github.com,github_repo,,Fortran,,
afnl,ramos,https://github.com/ramos/afnl,http://api.github.com,github_repo,,Fortran,,
lookup_table_fortran,jannisteunissen,https://github.com/jannisteunissen/lookup_table_fortran,http://api.github.com,github_repo,,Fortran,,
FURY,szaghi,https://github.com/szaghi/FURY,http://api.github.com,github_repo,,Fortran,,
rte-rrtmgp,RobertPincus,https://github.com/RobertPincus/rte-rrtmgp,http://api.github.com,github_repo,,Fortran,,
arpack,inducer,https://github.com/inducer/arpack,http://api.github.com,github_repo,,Fortran,,
delphi,ml4ai,https://github.com/ml4ai/delphi,http://api.github.com,github_repo,,Fortran,,
pyspharm,jswhit,https://github.com/jswhit/pyspharm,http://api.github.com,github_repo,,Fortran,,
SBioA,aloctavodia,https://github.com/aloctavodia/SBioA,http://api.github.com,github_repo,,Fortran,,
fortran_notes,zmiimz,https://github.com/zmiimz/fortran_notes,http://api.github.com,github_repo,,Fortran,,
CDFTOOLS,meom-group,https://github.com/meom-group/CDFTOOLS,http://api.github.com,github_repo,,Fortran,,
DSMACC,barronh,https://github.com/barronh/DSMACC,http://api.github.com,github_repo,,Fortran,,
daspy,daspy,https://github.com/daspy/daspy,http://api.github.com,github_repo,,Fortran,,
NPY-for-Fortran,MRedies,https://github.com/MRedies/NPY-for-Fortran,http://api.github.com,github_repo,,Fortran,,
fortran_tester,pdebuyl,https://github.com/pdebuyl/fortran_tester,http://api.github.com,github_repo,,Fortran,,
unfold,unfoldtoolbox,https://github.com/unfoldtoolbox/unfold,http://api.github.com,github_repo,,Fortran,,
fortran,exercism,https://github.com/exercism/fortran,http://api.github.com,github_repo,,Fortran,,
Xoptfoil,montagdude,https://github.com/montagdude/Xoptfoil,http://api.github.com,github_repo,,Fortran,,
pyHWM14,rilma,https://github.com/rilma/pyHWM14,http://api.github.com,github_repo,,Fortran,,
scipydirect,andim,https://github.com/andim/scipydirect,http://api.github.com,github_repo,,Fortran,,
WABBIT,adaptive-cfd,https://github.com/adaptive-cfd/WABBIT,http://api.github.com,github_repo,,Fortran,,
oorb,oorb,https://github.com/oorb/oorb,http://api.github.com,github_repo,,Fortran,,
swb,smwesten-usgs,https://github.com/smwesten-usgs/swb,http://api.github.com,github_repo,,Fortran,,
zofu,acroucher,https://github.com/acroucher/zofu,http://api.github.com,github_repo,,Fortran,,
CB-Fortran-Color-Theme,kookma,https://github.com/kookma/CB-Fortran-Color-Theme,http://api.github.com,github_repo,,Fortran,,
dop853,jacobwilliams,https://github.com/jacobwilliams/dop853,http://api.github.com,github_repo,,Fortran,,
fortran-guidelines,ebranlard,https://github.com/ebranlard/fortran-guidelines,http://api.github.com,github_repo,,Fortran,,
ASKI,seismology-RUB,https://github.com/seismology-RUB/ASKI,http://api.github.com,github_repo,,Fortran,,
fortran-error-handler,samharrison7,https://github.com/samharrison7/fortran-error-handler,http://api.github.com,github_repo,,Fortran,,
GR1D,evanoconnor,https://github.com/evanoconnor/GR1D,http://api.github.com,github_repo,,Fortran,,
ddeabm,jacobwilliams,https://github.com/jacobwilliams/ddeabm,http://api.github.com,github_repo,,Fortran,,
lio,MALBECC,https://github.com/MALBECC/lio,http://api.github.com,github_repo,,Fortran,,
ooflib,furstj,https://github.com/furstj/ooflib,http://api.github.com,github_repo,,Fortran,,
fempar,fempar,https://github.com/fempar/fempar,http://api.github.com,github_repo,,Fortran,,
L-BFGS-ocaml,Chris00,https://github.com/Chris00/L-BFGS-ocaml,http://api.github.com,github_repo,,Fortran,,
PowellOpt,jacobwilliams,https://github.com/jacobwilliams/PowellOpt,http://api.github.com,github_repo,,Fortran,,
COSPv2.0,CFMIP,https://github.com/CFMIP/COSPv2.0,http://api.github.com,github_repo,,Fortran,,
EFDC-MPI,fearghalodonncha,https://github.com/fearghalodonncha/EFDC-MPI,http://api.github.com,github_repo,,Fortran,,
KGen,NCAR,https://github.com/NCAR/KGen,http://api.github.com,github_repo,,Fortran,,
dqmc_demo,wanderxu,https://github.com/wanderxu/dqmc_demo,http://api.github.com,github_repo,,Fortran,,
GARD,NCAR,https://github.com/NCAR/GARD,http://api.github.com,github_repo,,Fortran,,
splash,danieljprice,https://github.com/danieljprice/splash,http://api.github.com,github_repo,,Fortran,,
adjac,pv,https://github.com/pv/adjac,http://api.github.com,github_repo,,Fortran,,
cpu_timer,jlokimlin,https://github.com/jlokimlin/cpu_timer,http://api.github.com,github_repo,,Fortran,,
PSU_WRF_EnKF,myying,https://github.com/myying/PSU_WRF_EnKF,http://api.github.com,github_repo,,Fortran,,
LibForQ,jonasmaziero,https://github.com/jonasmaziero/LibForQ,http://api.github.com,github_repo,,Fortran,,
octree-mg,jannisteunissen,https://github.com/jannisteunissen/octree-mg,http://api.github.com,github_repo,,Fortran,,
fluxo,project-fluxo,https://github.com/project-fluxo/fluxo,http://api.github.com,github_repo,,Fortran,,
fosolvers,mianzhi,https://github.com/mianzhi/fosolvers,http://api.github.com,github_repo,,Fortran,,
